HHID,NWEIGHT,REGIONC,DIVISION,SHARELQT,LIVEATSP,KOWNRENT,OCCUPYY,OCCUPYM,ANSWERHH,HOUSEHLD,HHSEX,HHAGE,EMPLOYHH,ANSWER02,KIN02,SEX02,YEARS02,EMPLOY02,ANSWER03,KIN03,SEX03,YEARS03,EMPLOY03,ANSWER04,KIN04,SEX04,YEARS04,EMPLOY04,ANSWER05,KIN05,SEX05,YEARS05,EMPLOY05,ANSWER06,KIN06,SEX06,YEARS06,EMPLOY06,ANSWER07,KIN07,SEX07,YEARS07,EMPLOY07,ANSWER08,KIN08,SEX08,YEARS08,EMPLOY08,ANSWER09,KIN09,SEX09,YEARS09,EMPLOY09,ANSWER10,KIN10,SEX10,YEARS10,EMPLOY10,ANSWER11,KIN11,SEX11,YEARS11,EMPLOY11,ANSWER12,KIN12,SEX12,YEARS12,EMPLOY12,NHSLDMEM,DRIVEMON,GRADHH,MARRIED,ORIGIN,SDESCENT,WAGES,SELFHIRE,SSECURTY,PENSIONS,FSTAMPS,AFDC,UNEMPLOY,SSI,OTHERAID,MONEYPY,INC35PLU,HUPROJ,RENTHELP,DRIVECAR,VEHICLES,AREA1980,FAMSIZE,POOR100,POOR125,HOWPAID
5254,76220,3,5,0,9,2,06,99,1,01,1,65,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,3,1,0,1,0,0,0,0,0,0,0,0,14,1,0,0,1,01,2,1,0,0,1
5255,19776,3,5,0,9,2,11,01,1,01,2,22,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,08,4,1,0,1,0,0,0,0,0,0,0,0,07,9,0,0,1,01,1,1,0,1,1
5256,7625,2,4,0,9,1,04,99,1,01,1,63,1,0,03,1,33,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,14,2,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,2,0,0,1
5257,20068,2,3,0,9,2,11,09,1,01,1,27,1,0,03,1,3,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,12,4,1,0,1,0,0,0,0,0,0,0,0,15,9,0,0,1,01,2,2,0,0,1
5258,7625,2,4,0,9,1,06,99,0,01,2,56,1,1,02,1,62,0,0,03,2,36,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,11,1,1,0,1,1,1,0,0,0,0,0,0,24,9,9,9,1,05,2,3,0,0,1
5259,12416,3,6,0,9,1,05,99,1,01,2,51,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,15,3,1,0,1,0,0,0,0,0,0,0,0,19,9,9,9,1,01,4,1,0,0,1
5260,8661,2,4,0,9,1,08,09,1,01,1,63,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,2,1,0,0,0,1,1,0,0,0,0,0,09,9,9,9,1,01,1,1,0,0,1
5261,11490,1,1,0,9,1,01,99,1,01,2,82,0,0,02,1,81,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,18,1,1,0,0,0,1,1,0,0,0,0,0,20,9,9,9,1,02,2,2,0,0,1
5262,13526,1,2,1,1,1,07,99,1,01,1,53,2,0,02,2,53,1,0,41,1,21,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,15,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,03,1,2,0,0,1
5263,16819,1,2,0,9,1,04,99,1,01,2,60,1,0,02,1,61,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,18,1,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,01,1,2,0,0,1
5264,14146,3,6,0,9,1,05,99,1,01,1,44,0,0,02,2,43,1,0,21,1,64,0,0,03,1,4,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,0,0,22,6,9,9,1,02,2,4,0,0,1
5265,28367,2,3,0,9,2,08,03,1,01,1,58,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,14,2,1,0,1,0,0,0,0,0,0,0,0,14,9,0,0,0,00,1,1,0,0,3
5266,14995,2,4,0,9,1,05,99,1,01,1,67,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,4,1,0,1,0,1,0,0,0,0,0,0,07,9,9,9,1,01,4,1,0,0,1
5267,7660,2,4,0,9,2,10,12,1,01,2,35,1,0,02,1,34,1,0,03,1,14,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,01,12,1,1,0,1,0,0,0,0,0,0,0,0,15,9,0,0,1,01,1,3,0,0,4
5268,23655,2,3,0,9,1,05,99,0,01,2,58,0,1,02,1,58,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,1,1,0,1,0,0,1,0,0,0,0,0,20,9,9,9,1,02,2,2,0,0,1
5269,42654,3,7,0,9,1,05,99,1,01,2,48,1,0,02,1,45,1,0,03,2,20,2,0,03,2,16,0,0,04,2,10,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,04,11,1,2,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,03,2,5,0,0,1
5270,14642,1,2,1,0,2,05,99,1,01,1,58,0,0,03,1,22,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,00,11,2,1,0,0,0,0,0,1,0,0,1,0,03,9,1,9,0,00,2,2,1,1,2
5271,8617,1,1,0,9,2,11,06,1,01,1,32,2,0,02,2,34,0,0,03,1,5,9,0,03,1,4,9,0,03,2,1,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,02,12,1,1,0,1,0,0,0,0,0,0,0,0,07,9,1,9,1,02,2,5,1,1,3
5272,20499,1,2,0,9,1,06,99,1,01,1,31,2,0,02,2,35,1,0,03,1,8,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,1,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,02,2,3,0,0,1
5273,21169,3,5,0,9,1,06,99,1,01,1,51,0,0,03,2,28,1,0,03,1,3,9,0,31,2,6,9,0,31,1,12,9,0,31,2,14,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,06,02,15,1,2,0,1,1,0,0,0,1,0,0,0,17,9,9,9,1,03,1,3,0,0,1
5274,18302,1,2,0,9,1,06,99,1,01,1,31,2,0,02,2,30,1,0,03,1,5,9,0,03,2,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,16,1,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,02,2,4,0,0,1
5275,9880,2,4,0,9,1,08,10,1,01,2,33,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,3,1,0,1,0,0,0,0,0,0,0,0,16,1,9,9,1,01,1,1,0,0,1
5276,20637,3,5,0,9,1,11,08,1,01,1,62,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,13,3,1,0,1,0,0,1,0,0,0,0,0,19,9,9,9,1,01,1,1,0,0,1
5277,22470,3,5,0,9,1,05,99,1,01,2,37,1,0,02,1,36,1,0,03,2,13,9,0,03,2,10,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,17,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,4,0,0,1
5278,16610,1,2,0,9,1,05,99,1,01,2,44,1,0,02,1,41,2,0,03,2,16,0,0,03,2,14,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,0,0,22,7,9,9,1,02,2,4,0,0,1
5279,42588,3,5,1,0,2,11,09,1,01,2,45,1,0,41,1,21,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,3,1,0,1,0,0,0,0,0,0,0,0,15,1,0,0,1,03,1,1,0,0,1
5280,14718,3,6,0,9,1,10,04,1,01,2,67,1,0,02,1,56,0,0,03,1,27,1,0,04,1,6,9,0,04,2,5,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,03,11,1,1,0,1,0,0,0,0,0,0,0,0,22,2,9,9,1,04,1,5,0,0,1
5281,21066,3,5,0,9,1,05,99,1,01,2,38,1,0,02,1,23,2,0,03,1,0,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,1,1,1,1,0,0,0,0,0,1,0,0,12,9,9,9,1,02,2,3,0,0,1
5282,16551,2,3,1,0,1,05,99,1,01,2,68,0,0,02,1,66,0,0,04,1,20,0,0,05,2,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,14,1,1,0,0,0,1,0,1,1,0,0,0,10,9,9,9,1,01,2,4,1,1,1
5283,20440,4,8,0,9,1,05,99,1,01,2,35,1,0,02,1,41,1,0,03,1,10,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,11,1,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,03,2,3,0,0,1
5284,7172,2,4,0,9,1,11,04,1,01,2,30,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,3,1,0,1,0,0,0,0,0,0,0,0,10,9,9,9,1,01,4,1,0,0,1
5285,15257,4,9,0,9,2,06,99,1,01,2,31,1,0,41,1,37,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,15,4,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,02,2,1,0,0,1
5286,10966,3,6,0,9,1,05,99,1,01,2,41,1,0,02,1,40,1,0,03,1,12,9,0,03,2,7,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,2,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,03,1,4,0,0,1
5287,21066,3,5,0,9,2,11,02,1,01,2,21,1,0,02,1,17,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,11,1,1,0,1,0,0,0,0,0,0,0,0,13,9,0,0,1,01,2,2,0,0,1
5288,16044,2,3,0,9,1,03,99,1,01,2,67,0,0,02,1,61,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,1,1,0,0,0,0,0,01,7,9,9,1,02,4,2,1,1,1
5289,17710,4,9,0,9,2,09,04,1,01,1,34,1,0,03,2,13,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,12,4,2,0,1,0,0,0,0,0,0,0,0,12,9,0,0,1,01,2,2,0,0,3
5290,29807,4,8,0,9,1,11,07,1,01,2,26,0,0,41,1,21,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,4,1,0,1,0,0,0,0,0,0,0,0,17,9,9,9,1,01,2,1,0,0,4
5291,15710,4,9,0,9,1,05,99,1,01,2,64,1,0,02,1,57,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,14,1,1,0,1,0,0,1,0,0,0,0,0,25,7,9,9,1,02,1,2,0,0,1
5292,26087,3,5,0,9,2,10,10,1,01,2,19,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,4,1,0,1,0,0,0,0,0,0,0,0,16,9,0,0,1,01,2,1,0,0,1
5293,9001,1,1,0,9,2,08,04,1,01,1,23,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,4,1,0,1,0,0,0,1,1,0,0,0,01,9,0,0,1,01,1,1,1,1,3
5294,24999,2,3,0,9,1,07,99,1,01,2,49,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,14,4,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,01,1,1,0,0,1
5295,18731,2,3,1,0,2,08,06,1,01,1,44,1,0,41,1,57,1,0,41,1,39,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,18,4,1,0,1,0,0,0,0,0,0,0,0,01,9,0,0,1,03,2,1,1,1,1
5296,14635,4,9,1,0,1,09,07,1,01,1,36,2,0,02,2,41,1,0,03,1,4,9,0,21,1,64,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,03,18,1,1,0,1,1,0,0,0,0,0,0,0,25,9,9,9,1,03,2,4,0,0,1
5297,18173,2,3,0,9,2,10,05,1,01,2,24,1,0,02,1,26,2,0,03,1,3,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,1,1,0,1,0,0,1,0,0,0,0,0,14,9,0,0,1,02,4,3,0,0,1
5298,8942,4,8,0,9,2,09,10,1,01,1,35,1,0,03,1,15,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,12,3,1,0,1,0,0,0,0,0,0,0,0,13,9,0,0,1,01,2,2,0,0,2
5299,17920,2,3,0,9,2,11,07,1,01,2,24,1,0,41,1,21,0,0,03,1,0,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,3,2,0,1,0,0,0,1,1,0,0,0,07,9,0,0,1,01,1,2,1,1,2
5300,9812,3,6,0,9,3,09,03,1,01,2,33,1,0,02,1,39,1,0,03,1,9,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,14,1,2,1,1,0,0,0,0,0,0,0,0,19,9,0,0,1,02,1,3,0,0,2
5301,16612,3,6,0,9,1,04,99,1,01,1,72,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,10,2,1,0,0,0,1,0,1,0,0,0,0,03,9,9,9,0,00,4,1,1,1,1
5302,9613,4,8,0,9,1,05,99,1,01,2,56,0,0,02,1,56,0,0,03,2,17,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,06,1,1,1,1,0,0,0,1,0,0,0,0,04,9,9,9,1,02,4,3,1,1,1
5303,7660,2,4,0,9,1,05,99,1,01,1,43,1,0,02,2,44,1,0,03,2,20,1,0,03,2,18,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,04,12,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,1,4,0,0,1
5304,19637,4,9,0,9,2,11,11,1,01,1,31,1,0,21,1,22,2,0,21,2,19,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,01,14,4,1,1,1,0,0,0,0,0,0,0,0,09,9,0,0,1,01,1,3,0,1,1
5305,23030,2,3,0,9,2,08,07,1,01,1,45,0,0,03,1,21,0,0,04,2,3,9,0,03,2,15,0,0,03,2,19,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,01,12,3,2,0,0,0,0,0,0,0,0,0,0,09,1,0,1,1,01,2,5,1,1,3
5306,22716,2,3,1,0,1,07,99,1,01,2,36,1,0,41,1,32,2,0,03,2,16,0,0,41,1,15,0,0,41,2,14,0,0,41,2,12,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,06,02,12,3,1,0,1,0,0,0,0,0,0,0,0,16,9,9,9,1,02,4,2,0,0,1
5307,25176,3,7,0,9,1,05,99,0,01,2,73,0,1,02,1,71,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,09,1,1,0,0,1,1,0,0,0,0,0,0,23,2,9,9,1,02,4,2,0,0,1
5308,13358,1,2,0,9,1,04,99,1,01,1,53,1,0,02,2,53,1,0,03,2,33,0,0,03,2,26,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,04,18,1,1,0,1,1,0,0,0,0,1,0,0,24,2,9,9,1,04,2,4,0,0,1
5309,9239,1,1,0,9,2,07,99,1,01,1,65,0,0,02,2,76,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,11,1,1,0,0,0,1,0,0,0,0,0,0,17,9,1,9,1,02,4,2,0,0,1
5310,10145,4,8,0,9,1,06,99,1,01,1,37,2,0,02,2,40,1,0,03,2,15,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,1,1,0,1,0,0,0,0,0,0,0,0,20,9,9,9,1,02,4,3,0,0,1
5311,18225,1,2,0,9,2,11,08,1,01,2,39,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,12,3,1,0,1,1,0,0,0,0,0,0,0,05,9,0,0,0,00,1,1,1,1,2
5312,35270,3,7,0,9,1,04,99,1,01,2,69,0,0,02,1,67,0,0,21,1,71,0,0,04,2,14,0,0,04,2,12,9,0,04,1,10,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,06,01,08,1,2,0,0,0,1,0,0,0,0,0,0,12,1,9,9,1,01,1,6,1,1,1
5313,16946,1,1,1,0,1,10,09,1,01,2,63,0,0,41,1,67,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,2,1,0,0,0,1,1,0,0,0,0,0,16,9,9,9,1,03,4,1,0,0,1
5314,16620,1,2,0,9,1,03,99,1,01,2,78,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,2,2,0,0,0,1,1,0,0,0,0,0,19,1,9,9,1,01,1,1,0,0,1
5315,14596,4,9,0,9,2,11,04,1,01,1,32,1,0,02,2,36,1,0,03,2,11,9,0,03,2,10,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,13,1,1,0,1,0,0,0,0,0,0,0,0,25,9,9,9,1,01,2,4,0,0,3
5316,13803,1,2,0,9,1,04,99,1,01,2,59,2,0,02,1,55,0,0,03,2,21,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,16,1,1,0,1,0,0,1,0,0,0,0,0,24,9,9,9,1,03,2,3,0,0,1
5317,16330,3,5,0,9,1,05,99,1,01,2,69,0,0,02,1,68,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,0,0,1,1,0,0,0,0,0,19,1,9,9,1,02,1,2,0,0,1
5318,21315,3,5,0,9,1,06,99,0,01,2,58,1,1,02,1,51,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,07,1,1,0,1,1,0,0,0,0,0,0,0,20,9,9,9,1,02,4,2,0,0,1
5319,13220,4,8,0,9,1,03,99,1,01,2,64,0,0,02,1,62,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,14,1,1,0,0,0,1,1,0,0,0,0,0,17,9,9,9,1,02,1,2,0,0,1
5320,15398,1,2,0,9,2,11,10,1,01,2,31,0,0,02,1,23,0,0,03,2,5,9,0,03,2,2,9,0,03,2,0,9,0,03,1,3,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,06,00,09,1,1,1,1,0,0,0,0,0,0,0,0,01,9,0,0,0,00,1,6,1,1,3
5321,13831,4,9,0,9,1,10,11,1,01,1,36,0,0,02,2,38,1,0,03,1,10,9,0,03,1,8,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,16,1,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,02,2,4,0,0,1
5322,16898,2,3,0,9,1,07,99,1,01,1,49,1,0,03,1,24,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,13,3,2,0,1,0,0,0,0,0,0,0,0,19,9,9,9,1,01,1,2,0,0,1
