HHID,NWEIGHT,REGIONC,DIVISION,CORDONE,WOODAMT,CORDPLUS,NLPGDELV,KLPGSUPP,NLPGSUPP,NFODELV,NUMFOCO,NUMFOSUP,QUANTFO,BUYKERO,NUMKRDEL,TOTPAYKR,TOTDELKR,NUMKRGAL,TOTKRGAL,TOTKRUSE,GALLONKR,BTUKER,KWH,BTUEL,THERMNG,BTUNG,GALLONFO,BTUFO,THERMLP,BTULP,BTUELAPL,BTUELCOL,BTUELSPH,BTUELWTH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTUKRAPL,BTUKRSPH,BTUKRWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUNGAPL,BTUNGCOL,BTUNGSPH,BTUNGWTH
3349,17129,4,9,2,9,20,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8614,29391,869,86900,999999,9999999,999999,9999999,21647,7744,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,23148,9999999,39134,24618
3350,28634,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,889,3033,693,69332,999999,9999999,999999,9999999,3033,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5076,9999999,49881,14375
3351,19035,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2624,8953,453,45295,999999,9999999,999999,9999999,7108,1845,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,33725,11570
3352,6037,1,2,9,9,999,99,9,9,6,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,3203,10929,232,23200,647,89732,999999,9999999,5528,9999999,9999999,5401,9999999,89732,9999999,9999999,9999999,9999999,9999999,9999999,9999999,23200,9999999,9999999,9999999
3353,13910,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8595,29326,559,55900,999999,9999999,999999,9999999,29326,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5249,9999999,32775,17876
3354,19827,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8927,30457,499,49931,999999,9999999,999999,9999999,30457,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2678,9999999,39162,8091
3355,7396,2,4,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,17823,60812,1484,148400,999999,9999999,999999,9999999,32740,16180,9999999,11892,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,148400,9999999
3356,18505,1,2,9,9,999,99,9,9,98,8,9,8,9,9,9999,99,999,9999,9,999999,9999999,9593,32731,342,34200,400,55476,999999,9999999,27890,4841,9999999,9999999,9999999,55476,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6879,9999999,9999999,27321
3357,12357,3,6,9,9,999,3,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7537,25716,999999,9999999,999999,9999999,736,73600,19751,9999999,9999999,5965,9999999,9999999,9999999,9999999,9999999,9999999,9999999,73600,9999999,9999999,9999999,9999999,9999999
3358,9985,3,6,9,9,999,98,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,19564,66752,999999,9999999,999999,9999999,999999,9999999,20409,13148,24892,8303,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3359,22306,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10557,36020,999999,9999999,999999,9999999,999999,9999999,12287,1087,13271,9376,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3360,18007,1,2,9,9,999,99,9,9,2,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,14485,49423,434,43400,1748,242496,999999,9999999,36164,9208,4051,9999999,9999999,242496,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,43400
3361,16434,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7768,26504,1505,150500,999999,9999999,999999,9999999,21090,5414,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,18202,9999999,95097,37200
3362,9288,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,23094,78797,683,68300,999999,9999999,999999,9999999,45634,33163,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,39927,28373
3363,8268,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7020,23952,1143,114348,999999,9999999,999999,9999999,21664,9999999,2288,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4751,9999999,88200,21396
3364,8271,2,4,1,1,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10767,36737,716,71600,999999,9999999,999999,9999999,22282,14455,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,64339,7261
3365,11095,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6392,21810,1290,129048,999999,9999999,999999,9999999,16204,5606,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8493,9999999,89482,31073
3366,13703,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2835,9673,411,41053,999999,9999999,999999,9999999,9673,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,25040,16013
3367,12328,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7003,23894,1094,109400,999999,9999999,999999,9999999,18959,4935,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8536,9999999,83380,17484
3368,9188,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4182,14269,942,94200,999999,9999999,999999,9999999,8044,9999999,914,5311,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5187,9999999,73947,15066
3369,17151,4,9,1,2,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2225,7592,781,78100,999999,9999999,999999,9999999,7592,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,49111,28989
3370,9839,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8577,29265,1434,143400,999999,9999999,999999,9999999,25787,3478,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,109334,34066
3371,3793,1,1,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1624,5541,999999,9999999,320,44395,999999,9999999,5541,9999999,9999999,9999999,9999999,29985,14410,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3372,29293,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4760,16241,336,33582,609,84466,999999,9999999,12175,4066,9999999,9999999,9999999,84466,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8115,9999999,9999999,25467
3373,8300,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4765,16258,242,24246,999999,9999999,999999,9999999,8423,2695,5140,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,24246
3374,13298,3,5,2,9,20,99,9,9,1,1,9,2,9,9,9999,99,999,9999,9,999999,9999999,16464,56175,999999,9999999,908,125931,999999,9999999,33276,4774,1967,16159,9999999,125931,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3375,19035,2,3,9,9,999,98,8,9,99,9,9,9,2,9,9999,3,5,9999,9,21,2840,3747,12785,1465,146500,999999,9999999,999999,9999999,12785,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2840,9999999,9999999,9999999,9999999,13661,9999999,103706,29132
3376,9562,1,1,9,9,999,99,9,9,5,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,5597,19097,999999,9999999,788,109288,999999,9999999,19097,9999999,9999999,9999999,9999999,85773,23515,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3377,16200,4,9,2,9,30,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1266,4320,301,30100,999999,9999999,999999,9999999,4320,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,1203,9999999,23757,5140
3378,10639,3,5,9,9,999,5,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,12520,42718,999999,9999999,999999,9999999,381,38100,23884,6927,9999999,11907,9999999,9999999,9999999,9999999,9999999,9999999,5441,32659,9999999,9999999,9999999,9999999,9999999
3379,10015,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,27045,92278,999999,9999999,999999,9999999,999999,9999999,41315,9999999,34810,16153,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3380,6528,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3197,10908,103,10300,1201,166531,999999,9999999,9875,1033,9999999,9999999,9999999,111058,55473,9999999,9999999,9999999,9999999,9999999,9999999,10300,9999999,9999999,9999999
3381,10421,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,35627,121559,2496,249600,999999,9999999,999999,9999999,69362,52197,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,182254,67346
3382,38070,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4621,15767,624,62373,999999,9999999,999999,9999999,13822,1945,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,43081,19292
3383,6707,2,4,2,9,35,2,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6572,22424,999999,9999999,999999,9999999,196,19636,22424,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9761,9875,9999999,9999999,9999999,9999999
3384,7063,1,1,1,1,999,2,1,9,7,1,9,2,9,9,9999,99,999,9999,9,999999,9999999,9437,32199,999999,9999999,904,125376,86,8600,19194,9999999,9999999,13005,9999999,125376,9999999,9999999,9999999,9999999,8600,9999999,9999999,9999999,9999999,9999999,9999999
3385,22491,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2360,8052,988,98824,999999,9999999,999999,9999999,5499,2553,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8546,9999999,63824,26453
3386,5196,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6199,21151,1631,163100,999999,9999999,999999,9999999,21151,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9441,9999999,113810,39849
3387,20679,3,7,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11609,39610,999999,9999999,999999,9999999,999999,9999999,19085,7786,7369,5370,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3388,11995,4,9,2,9,10,2,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6562,22390,999999,9999999,999999,9999999,368,36800,12343,9999999,1785,8262,9999999,9999999,9999999,9999999,9999999,9999999,9999,26801,9999999,9999999,9999999,9999999,9999999
3389,29814,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5369,18319,340,33961,999999,9999999,999999,9999999,6984,3171,8165,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,33961
3390,6423,1,1,1,1,999,94,1,9,6,1,9,3,2,9,9999,4,10,9999,9,40,5400,8093,27613,999999,9999999,720,99857,999999,9999999,24771,9999999,2842,9999999,9999999,70625,29232,9999999,5400,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3391,17129,4,9,1,1,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7155,24413,811,81100,999999,9999999,999999,9999999,24413,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,44734,36366
3392,18865,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1877,6404,369,36869,999999,9999999,999999,9999999,4834,1570,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,28706,8163
3393,11479,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6394,21817,1208,120800,999999,9999999,999999,9999999,21817,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6328,9999999,100618,13854
3394,18098,1,2,1,3,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,14815,50549,999999,9999999,999999,9999999,999999,9999999,16469,2423,24406,7251,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3395,14298,1,2,9,9,999,94,2,2,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3336,11382,857,85700,999999,9999999,999999,9999999,9546,1836,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7605,9999999,61887,16208
3396,4619,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8395,28642,1237,123699,999999,9999999,999999,9999999,20252,8390,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8299,9999999,79103,36297
3397,15287,3,5,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,21173,72242,999999,9999999,999999,9999999,999999,9999999,20854,10470,33094,7824,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3398,16130,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9622,32830,690,69000,999999,9999999,999999,9999999,22458,10372,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5849,9999999,51470,11681
3399,46354,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6372,21740,999999,9999999,999999,9999999,999999,9999999,8823,1424,7731,3761,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3400,25388,1,2,9,9,999,99,9,9,95,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,3251,11094,143,14343,610,84645,999999,9999999,8757,2337,9999999,9999999,9999999,57315,27330,9999999,9999999,9999999,9999999,9999999,9999999,14343,9999999,9999999,9999999
3401,13721,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,17661,60259,999999,9999999,999999,9999999,999999,9999999,30264,4828,12326,12841,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3402,13298,3,5,1,3,999,94,2,2,3,1,9,3,2,9,9999,96,999,9996,3,54,7226,10078,34386,999999,9999999,900,124821,999999,9999999,31942,9999999,2444,9999999,9999999,88926,35895,9999999,7226,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3403,7312,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2808,9583,82,8181,625,86688,999999,9999999,9583,9999999,9999999,9999999,9999999,66512,20176,9999999,9999999,9999999,9999999,9999999,9999999,8181,9999999,9999999,9999999
3404,40546,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2787,9509,564,56404,999999,9999999,999999,9999999,7110,1465,934,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,44298,12106
3405,32713,3,7,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,21386,72969,763,76300,999999,9999999,999999,9999999,36873,33087,3009,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7349,9999999,41027,27924
3406,14870,1,2,9,9,999,99,9,9,4,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,7153,24406,20,2000,593,82243,999999,9999999,20247,4159,9999999,9999999,9999999,63354,18889,9999999,9999999,9999999,9999999,9999999,9999999,2000,9999999,9999999,9999999
3407,11439,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3812,13007,1029,102900,999999,9999999,999999,9999999,11909,1098,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6194,9999999,72421,24285
3408,17206,3,7,1,3,999,98,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9642,32899,771,77100,999999,9999999,999999,9999999,22275,10624,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,56745,20355
3409,16776,3,7,1,1,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,12708,43360,999999,9999999,999999,9999999,999999,9999999,17861,12342,3688,9469,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3410,18588,1,2,2,9,30,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6849,23369,826,82600,999999,9999999,999999,9999999,21996,9999999,1373,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6706,9999999,49982,25912
3411,12075,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,14832,50607,924,92400,999999,9999999,999999,9999999,29654,20953,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,47076,45324
3412,21911,2,3,9,9,999,94,1,9,9,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,2692,9185,255,25462,405,56154,999999,9999999,8101,1084,9999999,9999999,9999999,56154,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6290,9999999,9999999,19172
3413,23617,1,2,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,13001,44359,1776,177600,999999,9999999,999999,9999999,41692,9999999,2667,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,134717,42883
3414,20273,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2190,7472,1355,135500,999999,9999999,999999,9999999,7472,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4600,9999999,112695,18205
3415,8058,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5792,19762,711,71100,999999,9999999,999999,9999999,16189,3573,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6746,9999999,40345,24009
3416,8317,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9652,32933,1358,135800,999999,9999999,999999,9999999,22292,7897,2744,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4450,9999999,111127,20223
3417,18022,2,3,2,9,70,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10965,37413,493,49300,999999,9999999,999999,9999999,37413,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8663,9999999,23010,17627
3418,15737,4,9,9,9,999,2,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5902,20138,999999,9999999,999999,9999999,447,44700,11161,9999999,1837,7140,9999999,9999999,9999999,9999999,9999999,9999999,9999999,44700,9999999,9999999,9999999,9999999,9999999
3419,7603,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,13772,46991,999999,9999999,999999,9999999,999999,9999999,19785,14325,3524,9358,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3420,17578,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8136,27760,999999,9999999,999999,9999999,999999,9999999,13850,5252,2884,5774,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3421,20906,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7532,25699,1011,101100,999999,9999999,999999,9999999,24169,1530,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5241,9999999,75234,20625
3422,26762,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6343,21642,1176,117600,999999,9999999,999999,9999999,13308,8334,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,98168,19432
3423,14175,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,21519,73423,999999,9999999,999999,9999999,999999,9999999,17134,5457,37498,13335,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3424,14655,3,6,9,9,999,98,8,9,99,9,9,9,2,9,9999,3,5,9999,9,15,2025,23808,81233,999999,9999999,999999,9999999,999999,9999999,32427,14299,27323,7183,9999999,9999999,9999999,9999999,2025,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3425,18521,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5357,18277,970,97034,999999,9999999,999999,9999999,18277,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,14533,9999999,30517,51983
3426,7821,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6360,21700,368,36800,999999,9999999,999999,9999999,16984,4716,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5259,9999999,16617,14925
3427,14088,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3203,10929,673,67300,999999,9999999,999999,9999999,9768,9999999,1161,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5009,9999999,43328,18963
3428,7872,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11353,38736,887,88700,999999,9999999,999999,9999999,31952,6784,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,66818,21882
3429,20871,1,2,1,3,999,98,8,9,8,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,13926,47516,999999,9999999,1153,159910,999999,9999999,47516,9999999,9999999,9999999,9999999,120771,39139,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3430,19873,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,15079,51450,999999,9999999,999999,9999999,999999,9999999,19914,5129,17238,9170,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
