HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,NROOMS,NCOMBATH,NHAFBATH,COOLHOME,TYPEHU,STORIES,CARHOME,GARHEAT,GARHETON,HOMEBASE,CELLAR,AREASHUT,AREAOPEN,CONCRETE,BASEHEAT,BLDGBASE,USEBASE,SPACEHOT,CHANGES,SAMEFEET,SAMEHEAT,WORKDONE,CHANGESM,CHANGESY,EXTENTB,COMPUTEB,BASISB,MEASBAH,MEASBAL,MEASBAW,MEASBBH,MEASBBL,MAESBBW,MEASBCH,MEASBCL,MEASBCW,MEASBDH,MEASBDL,MEASBDW,LINEARB,EXTENT1,COMPUTE1,BASIS1,MEAS1AH,MEAS1AL,MEAS1AW,MEAS1BH,MEAS1BL,MEAS1BW,MEAS1CH,MEAS1CL,MEAS1CW,MEAS1DH,MEAS1DL,MEAS1DW,LINEAR1,EXTENT2,COMPUTE2,BASIS2,MEAS2AH,MEAS2AL,MEAS2AW,MEAS2BH,MEAS2BL,MEAS2BW,MEAS2CH,MEAS2CL,MEAS2CW,MEAS2DH,MEAS2DL,MEAS2DW,LINEAR2,EXTENT3,COMPUTE3,BASIS3,MEAS3AH,MEAS3AL,MEAS3AW,MEAS3BH,MEAS3BL,MEAS3BW,MEAS3CH,MEAS3CL,MEAS3CW,MEAS3DH,MEAS3DL,MEAS3DW,LINEAR3,ESTHEAT,ESTUN,ESTHOME,COOLAREA,INSIDE,LINEARFL,HEATED,UNHEATED,HOMEAREA,SCALE,SOURCE
4983,18672,2,3,03,07,1,0,95,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,50,26,9,99,99,9,99,99,9,99,99,1,1,2,1,1,50,26,9,99,99,9,99,99,9,99,99,1,1,2,1,1,37,26,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,3,3562,0,3562,999,0
4984,9985,3,6,04,09,2,1,06,2,1,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,52,26,9,99,99,9,99,99,9,99,99,1,1,2,1,1,52,26,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,2,2704,0,2704,999,0
4985,10484,1,1,03,04,1,0,01,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,38,22,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,901,0,901,77,1
4986,18491,3,7,07,05,1,1,95,2,8,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,5,2,1,36,24,2,12,12,2,24,24,9,99,99,3,1,5,1,1,33,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,05,2,1656,720,2376,999,2
4987,5990,3,6,11,05,2,0,95,2,1,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,1040,9,04,0,1040,0,1040,999,3
4988,25360,2,3,06,04,1,1,95,2,2,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,21,21,9,99,99,9,99,99,9,99,99,1,1,1,1,1,21,21,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,990,0,990,123,1
4989,5279,3,6,01,07,1,0,95,2,1,0,9,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,2,2,1,2,17,18,9,99,99,9,99,99,9,99,99,1,1,2,1,1,20,18,1,32,20,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,2,1000,306,1306,999,0
4990,21777,2,3,01,07,1,0,95,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,10,28,1,16,47,1,7,30,2,13,6,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,1242,78,1320,999,0
4991,12194,4,9,06,04,1,0,01,1,9,9,9,9,2,9,9,9,9,0,9,9,9,1,1,3,95,08,86,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,68,14,2,6,4,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,952,24,976,999,0
4992,5525,2,4,01,01,1,0,99,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,25,16,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,435,0,435,87,1
4993,18218,4,9,01,02,1,0,99,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,43,13,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,606,0,606,83,1
4994,7441,2,3,01,06,1,0,95,2,1,0,9,9,5,1,1,0,0,1,9,9,9,0,9,9,99,99,99,1,4,1,1,32,24,9,99,99,9,99,99,9,99,99,1,1,4,1,1,36,32,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,04,2,1920,0,1920,999,2
4995,15251,1,2,01,06,1,1,01,3,9,9,9,9,9,9,9,9,9,9,1,1,1,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,9,00,0,694,0,694,72,7
4996,8551,1,1,06,06,2,0,99,2,4,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,44,24,9,99,99,9,99,99,9,99,99,1,1,2,1,1,44,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,2,2112,0,2112,999,0
4997,12075,3,6,02,07,2,0,95,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,9,6,1,6,29,1,45,36,1,8,23,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,2032,0,2032,999,0
4998,8767,4,8,11,05,2,0,99,2,8,1,0,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,1,2,1,2,48,29,9,99,99,9,99,99,9,99,99,1,1,2,1,1,48,29,1,2,10,2,25,35,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,2,1412,2267,3679,999,0
4999,17537,3,5,11,08,3,0,95,2,1,1,0,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,4,1,1,52,29,9,99,99,9,99,99,9,99,99,1,1,4,1,2,30,29,2,5,4,1,47,4,1,52,25,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,04,2,2996,890,3886,999,2
5000,18759,1,1,03,06,2,0,02,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,36,24,9,99,99,9,99,99,9,99,99,1,1,2,1,1,36,24,9,99,99,9,99,99,9,99,99,1,1,2,1,1,36,18,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,3,2376,0,2376,999,0
5001,11126,3,6,06,06,2,0,95,2,1,1,0,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1450,0,9999,9,05,0,1450,349,1799,999,2
5002,23852,3,5,02,06,2,0,05,2,2,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,2,1,27,2,1,35,18,1,51,15,1,30,9,4,2,1,1,1,30,14,2,30,14,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,03,2,2139,420,2559,999,2
5003,15724,3,5,05,05,1,0,01,2,1,0,9,9,2,9,9,9,9,1,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,2,20,27,1,20,27,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,540,540,1080,999,0
5004,14799,1,2,01,10,1,1,99,2,3,0,9,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,1,2,1,2,41,44,9,99,99,9,99,99,9,99,99,1,1,2,1,1,6,10,1,36,41,1,20,8,9,99,99,3,1,2,1,1,41,44,9,99,99,9,99,99,9,99,99,1,1,2,1,2,41,44,9,99,99,9,99,99,9,99,99,1,99999,99999,9999,1,02,4,3500,3608,7108,999,0
5005,16028,3,6,01,05,1,0,99,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,25,36,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,900,0,900,999,0
5006,17258,4,9,04,03,1,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,35,15,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,569,0,569,84,1
5007,15160,1,2,07,04,1,0,01,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,25,17,9,99,99,9,99,99,9,99,99,1,1,2,1,1,25,17,9,99,99,9,99,99,9,99,99,1,1,2,1,1,25,17,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,3,1275,0,1275,999,0
5008,5886,1,1,04,06,1,1,99,2,1,0,9,9,2,9,9,9,9,0,9,9,9,1,1,1,95,07,86,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,30,8,1,70,14,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1220,0,1220,999,0
5009,7093,3,6,03,05,2,0,02,2,1,0,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,16,38,2,14,34,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,608,476,1084,999,0
5010,16793,1,2,02,06,1,1,99,2,2,0,9,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,1,1,1,2,27,24,9,99,99,9,99,99,9,99,99,1,1,1,1,1,27,24,9,99,99,9,99,99,9,99,99,1,1,1,1,1,27,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,3,1438,719,2157,110,1
5011,12730,3,6,11,03,1,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,8,1,1,27,18,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,98,1,486,0,486,999,2
5012,14792,1,2,04,06,2,1,95,2,1,1,1,2,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,1,1,1,52,34,9,99,99,9,99,99,9,99,99,1,1,1,1,2,24,22,1,39,34,1,5,53,1,8,37,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,2,3952,571,4523,81,1
5013,11132,1,1,01,04,1,0,99,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,9,00,0,1010,108,1118,75,7
5014,8376,3,7,06,04,1,0,99,2,1,0,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,2,1,12,21,1,8,27,1,9,10,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,558,0,558,999,0
5015,8537,2,3,02,05,1,0,01,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,9,95,0,993,0,993,999,4
5016,6974,2,4,06,04,1,0,95,2,2,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1180,0,9999,9,04,0,1180,0,1180,999,2
5017,13368,4,9,08,03,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,5,1,1,30,19,9,99,99,9,99,99,9,99,99,1,1,5,1,1,30,19,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,05,2,1140,0,1140,999,2
5018,5064,3,6,04,04,1,0,99,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,30,27,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,810,0,810,999,0
5019,10275,4,8,01,06,2,0,99,2,1,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,34,22,9,99,99,9,99,99,9,99,99,1,1,2,1,1,34,22,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,2,1496,0,1496,999,0
5020,7872,2,4,03,06,1,0,04,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,40,25,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1000,0,1000,999,0
5021,17546,4,9,06,06,2,0,95,2,1,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,49,30,2,22,20,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,1470,440,1910,999,0
5022,7466,4,8,04,05,2,0,95,2,1,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,2,1,16,25,1,16,24,1,52,30,1,18,21,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,2722,0,2722,999,0
5023,17056,1,2,01,02,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,17,12,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,223,0,223,91,1
5024,7119,4,9,03,05,1,0,99,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,41,18,2,7,18,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,738,126,864,999,0
5025,15850,2,3,01,05,1,0,99,3,9,9,9,9,9,9,9,9,9,9,1,1,0,0,9,9,99,99,99,1,1,1,2,19,45,9,99,99,9,99,99,9,99,99,1,1,1,1,1,8,23,1,11,45,2,19,8,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,2,744,1104,1848,96,1
5026,13910,4,9,04,07,2,0,95,2,1,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,9,00,0,2613,695,3308,999,4
5027,19827,1,2,03,07,2,0,01,2,1,0,9,9,4,9,9,9,9,9,9,9,9,1,1,3,95,04,85,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,33,38,2,22,20,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,1,1327,466,1793,59,1
5028,9620,1,1,01,04,1,0,99,2,1,1,0,9,1,9,9,9,9,2,9,9,9,0,9,9,99,99,99,1,5,1,1,22,33,1,13,9,2,13,24,9,99,99,3,1,5,1,1,35,33,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,05,2,1998,312,2310,999,2
5029,11126,3,6,08,05,1,0,01,2,1,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,4,1,1,40,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,04,1,960,0,960,999,2
5030,23611,3,5,04,02,1,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,25,21,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,569,0,569,84,1
5031,6577,1,1,04,04,1,0,99,1,9,9,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,4,1,1,50,10,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,04,1,500,0,500,999,2
5032,24650,2,3,04,04,1,0,95,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,24,38,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,981,0,981,76,1
5033,19035,2,3,04,07,2,0,99,2,1,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,35,28,9,99,99,9,99,99,9,99,99,1,1,2,1,1,35,28,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,2,1960,0,1960,999,0
5034,8275,2,4,05,04,1,0,99,3,9,9,9,9,9,9,9,9,9,9,1,1,1,0,9,9,99,99,99,5,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,26,23,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,1179,0,1179,93,5
5035,18959,1,2,02,06,1,0,99,2,2,1,0,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,15,34,1,5,14,2,18,18,9,99,99,3,2,1,1,1,23,15,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,2,1002,351,1353,83,1
5036,12640,3,7,04,04,1,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,20,29,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,628,0,628,83,1
5037,4948,4,8,06,04,1,0,99,1,9,9,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,66,14,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,924,0,924,999,0
5038,22549,3,5,07,04,1,0,95,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,8,1,1,44,26,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,98,1,1144,0,1144,999,2
5039,23219,3,5,08,05,2,0,95,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,1200,9,04,0,1200,0,1200,999,3
5040,17939,4,8,04,05,2,0,95,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,31,34,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1054,0,1054,999,0
5041,21626,2,3,01,05,1,0,99,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,1,1,1,32,26,9,99,99,9,99,99,9,99,99,1,1,1,1,1,32,26,9,99,99,9,99,99,9,99,99,1,1,1,1,2,32,11,1,32,15,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,3,2388,392,2780,114,1
5042,56002,1,2,01,03,1,0,01,2,2,0,9,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,1,1,1,2,16,34,9,99,99,9,99,99,9,99,99,1,1,1,1,1,16,34,9,99,99,9,99,99,9,99,99,1,2,1,1,1,16,15,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,3,884,614,1498,128,1
5043,19728,3,5,06,06,1,1,95,2,4,1,0,9,5,0,1,0,1,1,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,18,27,9,99,99,9,99,99,9,99,99,1,1,2,1,1,17,27,2,11,27,9,99,99,9,99,99,2,1,2,1,1,18,27,9,99,99,9,99,99,9,99,99,1,99999,99999,9999,1,02,3,1431,297,1728,999,0
